url,title,h1,category,new_hub,new_hub_label,intent,primary_keyword,official_source,verified_at,action,merge_target,priority,owner,status,section,slug,page_type,department,audience,description,tel,official_source_count,canonical,has_faq_jsonld,has_breadcrumb_jsonld,exposes_raw_keys,bytes
/life/education/library-local-history-research/,静岡県森町立図書館で郷土資料を探す｜地名・家・地域史の調べ方 | 森町ライフハック,森町立図書館で郷土資料を探す｜地名・家・地域史の調べ方,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,library-local-history-research,detail,,,静岡県周智郡森町立図書館で郷土資料を探す。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/library-local-history-research/,True,True,False,36337
/life/education/library-research-for-children/,静岡県森町立図書館で子どもの調べ学習を進める｜問い・資料・出典を親子で整理 | 森町ライフハック,森町立図書館で子どもの調べ学習を進める｜問い・資料・出典を親子で整理,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,library-research-for-children,detail,,,静岡県周智郡森町立図書館で子どもの調べ学習を進める。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/library-research-for-children/,True,True,False,36606
/life/education/reading-school-management-information/,静岡県森町の学校運営情報を保護者が読む｜学校だより・年間計画・評価をつなげる | 森町ライフハック,森町の学校運営情報を保護者が読む｜学校だより・年間計画・評価をつなげる,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,reading-school-management-information,detail,,,静岡県周智郡森町の学校運営情報を保護者が読む。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/reading-school-management-information/,True,True,False,36515
/life/education/school-allergy-information-preparation/,静岡県森町の学校へ食物アレルギー情報を伝える前に｜診断情報と家庭記録を分ける | 森町ライフハック,森町の学校へ食物アレルギー情報を伝える前に｜診断情報と家庭記録を分ける,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-allergy-information-preparation,detail,,,静岡県周智郡森町の学校へ食物アレルギー情報を伝える前に。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-allergy-information-preparation/,True,True,False,37767
/life/education/school-choice-research-notes/,静岡県森町から進学先を調べる家庭の情報整理｜学校公式・費用・通学を同じ表で比べる | 森町ライフハック,森町から進学先を調べる家庭の情報整理｜学校公式・費用・通学を同じ表で比べる,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-choice-research-notes,detail,,,静岡県周智郡森町から進学先を調べる家庭の情報整理。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-choice-research-notes/,True,True,False,36494
/life/education/school-commute-burden-record/,静岡県森町で子どもの通学負担を記録する｜時間・交通・天候を学校相談につなげる | 森町ライフハック,森町で子どもの通学負担を記録する｜時間・交通・天候を学校相談につなげる,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-commute-burden-record,detail,,,静岡県周智郡森町で子どもの通学負担を記録する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-commute-burden-record/,True,True,False,36380
/life/education/school-district-transfer/,転校は、住所異動の届出と通学中の学校での手続きをまとめて確認する | 静岡県森町ライフハック,転校は、住所異動の届出と通学中の学校での手続きをまとめて確認する,education,family,子ども・家族,転校の手続きを進める,森町 転校 手続き,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2/3/2902.html,2026-07-03,keep,,P1,大石浩之,作業中,life,school-district-transfer,detail,住民生活課 / 学校教育課,保護者,森町内外への転校では、住所異動の届出（住民生活課）と、通学中の学校での転校手続きの両方が必要です。どちらか一方だけでは手続きが完了しないため、順番と窓口を分けて確認しましょう。対象、手順、必要書類、費用、期限、森町の窓口と注意点を、公式情報へのリンクとともに。,0538-85-2111,2,https://morimachi.enshu-lifehack.com/life/education/school-district-transfer/,True,True,False,22865
/life/education/school-expense-support/,学校費用の不安は、就学援助制度と学校教育課への相談を先に確認する | 静岡県森町ライフハック,学校費用の不安は、就学援助制度と学校教育課への相談を先に確認する,education,family,子ども・家族,学校費用の負担を軽くする制度を使う,森町 就学援助,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,2026-07-03,keep,,P1,大石浩之,作業中,life,school-expense-support,detail,学校教育課,保護者,静岡県森町で、学校にかかる費用が心配なときは、就学援助制度と学校教育課への相談を先に確認しましょう。学用品費や給食費など複数の費目が対象になる制度で、詳しくは学校教育課に問い合わせると案内してもらえます。,0538-85-2111,1,https://morimachi.enshu-lifehack.com/life/education/school-expense-support/,True,True,False,22157
/life/education/school-family-communications/,静岡県森町の学校から届く連絡を家族で管理する｜紙・メール・緊急連絡先の整理 | 森町ライフハック,森町の学校から届く連絡を家族で管理する｜紙・メール・緊急連絡先の整理,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-family-communications,detail,,,静岡県周智郡森町の学校から届く連絡を家族で管理する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-family-communications/,True,True,False,37415
/life/education/school-health-information-handover/,静岡県森町で入学前に子どもの健康情報を学校へ伝える｜健診記録と配慮事項の整理 | 森町ライフハック,森町で入学前に子どもの健康情報を学校へ伝える｜健診記録と配慮事項の整理,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-health-information-handover,detail,,,静岡県周智郡森町で入学前に子どもの健康情報を学校へ伝える。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-health-information-handover/,True,True,False,37538
/life/education/school-lunch-home-planning/,静岡県森町の学校給食だよりを家庭で活用する｜献立から買物・体調記録へつなぐ | 森町ライフハック,森町の学校給食だよりを家庭で活用する｜献立から買物・体調記録へつなぐ,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-lunch-home-planning,detail,,,静岡県周智郡森町の学校給食だよりを家庭で活用する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-lunch-home-planning/,True,True,False,36549
/life/education/school-meals/,学校給食は、献立・費用・アレルギー対応を学校教育課に分けて確認する | 静岡県森町ライフハック,学校給食は、献立・費用・アレルギー対応を学校教育課に分けて確認する,education,family,子ども・家族,学校給食の献立・費用・アレルギー対応を確認する,森町 学校給食,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,2026-07-04,keep,,P2,大石浩之,作業中,life,school-meals,detail,学校教育課,保護者,静岡県周智郡森町の小中学校の給食は、学校教育課が所管しています。献立表・給食費の金額・アレルギー対応の具体的な案内ページは森町公式サイト内で見当たらないため、知りたい内容ごとに学校教育課へ問い合わせるのが確実です。,0538-85-2111,1,https://morimachi.enshu-lifehack.com/life/education/school-meals/,True,True,False,23607
/life/education/school-meeting-preparation/,静岡県森町で学校との面談を準備する｜相談したい事実と希望を時系列でまとめる | 森町ライフハック,森町で学校との面談を準備する｜相談したい事実と希望を時系列でまとめる,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-meeting-preparation,detail,,,静岡県周智郡森町で学校との面談を準備する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-meeting-preparation/,True,True,False,36216
/life/education/school-route-family-walk/,静岡県森町の小学校入学前に通学路を親子で歩く｜交差点・雨天・待合せを確認 | 森町ライフハック,森町の小学校入学前に通学路を親子で歩く｜交差点・雨天・待合せを確認,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,school-route-family-walk,detail,,,静岡県周智郡森町の小学校入学前に通学路を親子で歩く。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/school-route-family-walk/,True,True,False,36397
/life/education/school-zones/,静岡県森町の小学校・中学校の学区｜住所から通学区域を確認 | 森町ライフハック,森町の小学校・中学校の学区｜住所から通学区域を確認,education,family,子ども・家族,住所からどの小中学校に通うか確かめる,森町 学区,https://www.town.morimachi.shizuoka.jp/morikko/sodachi/4787.html,2026-08-06,rewrite,,P1,大石浩之,作業中,life,school-zones,parent,学校教育課 / 教育委員会,保護者,静岡県森町の小学校・中学校の学区を住所から確認する方法、町内の学校一覧、転校・転入学の準備、学校教育課の連絡先を案内します。対象、手順、必要書類、費用、期限、森町の窓口と注意点を、公式情報へのリンクとともに案内します。,0538-85-1112,2,https://morimachi.enshu-lifehack.com/life/education/school-zones/,False,True,False,22830
/life/education/special-needs-education-consultation/,静岡県森町の特別支援教育を相談したいとき｜就学前から在学中までの窓口 | 森町ライフハック,森町の特別支援教育を相談したいとき｜就学前から在学中までの窓口,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,special-needs-education-consultation,detail,,,静岡県周智郡森町の特別支援教育を相談したいとき。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/special-needs-education-consultation/,True,True,False,37473
/life/education/student-commute-route-trial/,静岡県森町から高校等へ通う前の朝夕動線確認｜駅・バス停・家族送迎を実測する | 森町ライフハック,森町から高校等へ通う前の朝夕動線確認｜駅・バス停・家族送迎を実測する,education,family,子ども・家族,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/gakkokyoikuka/index.html,,keep,,P3,大石浩之,作業中,life,student-commute-route-trial,detail,,,静岡県周智郡森町から高校等へ通う前の朝夕動線確認。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/education/student-commute-route-trial/,True,True,False,36520
/life/education/study-facilities/,学習場所は、静岡県森町立図書館の閲覧コーナーと開館日を先に確認する | 森町ライフハック,学習場所は、森町立図書館の閲覧コーナーと開館日を先に確認する,education,enjoy,暮らしを楽しむ,子どもが勉強できる場所を探す,森町 図書館 学習室,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/toshokan/916.html,2026-07-04,keep,,P3,大石浩之,作業中,life,study-facilities,detail,,児童生徒,静岡県周智郡森町には「自習室」という専用施設は確認できていませんが、森町立図書館は「学習や研究の場としても利用できます」と案内しており、窓際の閲覧コーナーで読書や学習ができます。開館日と休館日を先に確認してから向かうのが確実です。,0538-85-1111 / 0538-85-1113,3,https://morimachi.enshu-lifehack.com/life/education/study-facilities/,True,True,False,24399
/life/emergency/child-emergency-care/,静岡県森町で子どもの救急に迷ったら｜#8000と受診先 | 森町ライフハック,森町で子どもの救急に迷ったら｜#8000と受診先,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/3/567.html,2026-08-09,keep,,P3,大石浩之,作業中,life,child-emergency-care,detail,,,静岡県森町で子どもの急な発熱やけがに迷ったときの#8000、119番、夜間・休日の受診先確認を、緊急度に応じた順序で案内します。対象、手順、必要書類、費用、期限、森町の窓口と注意点を、公式情報へのリンクとともに案内します。,,1,https://morimachi.enshu-lifehack.com/life/emergency/child-emergency-care/,False,True,False,13085
/life/emergency/disaster-certificates-procedures/,災害にあった後、何から動くか。静岡県森町でり災証明書と税の減免手続きを順番に整理する。 | 森町ライフハック,災害にあった後、何から動くか。森町でり災証明書と税の減免手続きを順番に整理する。,emergency,trouble,困った・緊急,り災証明書と税の減免を申請する,森町 り災証明書,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/zeimuka/chominzeigakari/1/1/4711.html,2026-07-03,keep,,P1,大石浩之,作業中,life,disaster-certificates-procedures,detail,税務課,被災者,静岡県森町で、災害で住宅などに大きな被害を受けたときは、り災証明書（罹災証明書・被災証明書）をもとに、町・県民税や国民健康保険税の軽減・免除を申請できます。何から手を付ければいいか分からないときは、まず税務課に相談してください。,0538-85-6308,2,https://morimachi.enshu-lifehack.com/life/emergency/disaster-certificates-procedures/,True,True,False,22400
/life/emergency/disaster-mail-line/,災害の知らせを取りこぼさないよう、静岡県森町LINE公式アカウント・ちゃっとメールで平常時から備える。,災害の知らせを取りこぼさないよう、森町LINE公式アカウント・ちゃっとメールで平常時から備える。,emergency,trouble,困った・緊急,災害情報の受け取り方を設定する,森町 防災 LINE メール,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/seisakukikakuka/promotionsenryakugakari/8/3750.html,2026-07-03,keep,,P1,大石浩之,作業中,life,disaster-mail-line,detail,政策企画課,住民,森町からの避難情報や災害の知らせは、同報無線のほか「森町LINE公式アカウント」や「森町ちゃっとメール」でも受け取れます。停電時や外出中でも情報を取りこぼさないよう、平常時のうちに登録しておきましょう。,0538-85-6305,2,https://morimachi.enshu-lifehack.com/life/emergency/disaster-mail-line/,True,True,False,22672
/life/emergency/earthquake/,地震・津波の備えを、静岡県森町の補助制度を使いながら今日できることから一つずつ。 | 森町ライフハック,地震・津波の備えを、森町の補助制度を使いながら今日できることから一つずつ。,emergency,trouble,困った・緊急,地震・津波に備える,森町 地震 備え,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kikikanrika/kikikanrikakari/4/6838.html,2026-07-03,keep,,P0,大石浩之,作業中,life,earthquake,detail,危機管理課,住民,静岡県森町で、地震・津波への備えは、家具の固定や非常持ち出し品の準備といった今日できることに加えて、森町の補助制度を使った住宅の耐震化・感震ブレーカーの設置も選択肢になります。できることから一つずつ進めましょう。,0538-85-6302 / 0538-85-6321,3,https://morimachi.enshu-lifehack.com/life/emergency/earthquake/,True,True,False,23144
/life/emergency/earthquake-furniture-securing/,静岡県森町の地震対策で家具転倒を防ぐ｜固定場所と家族の避難動線 | 森町ライフハック,森町の地震対策で家具転倒を防ぐ｜固定場所と家族の避難動線,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,earthquake-furniture-securing,detail,,,静岡県周智郡森町の地震対策で家具転倒を防ぐ。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/earthquake-furniture-securing/,True,True,False,36740
/life/emergency/emergency-toilet-preparation/,静岡県森町で災害用トイレを備える｜断水時の家族人数と衛生管理 | 森町ライフハック,森町で災害用トイレを備える｜断水時の家族人数と衛生管理,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,emergency-toilet-preparation,detail,,,静岡県周智郡森町で災害用トイレを備える。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/emergency-toilet-preparation/,True,True,False,36541
/life/emergency/evacuation-by-car-risks/,静岡県森町で車による避難を考える前に｜道路寸断・渋滞・徒歩避難を比較 | 森町ライフハック,森町で車による避難を考える前に｜道路寸断・渋滞・徒歩避難を比較,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,evacuation-by-car-risks,detail,,,静岡県周智郡森町で車による避難を考える前に。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/evacuation-by-car-risks/,True,True,False,36851
/life/emergency/evacuation-centers/,いざというとき、どこへ避難するかを静岡県森町のハザードマップと指定避難所で今のうちに決めておく。 | 森町ライフハック,いざというとき、どこへ避難するかを森町のハザードマップと指定避難所で今のうちに決めておく。,emergency,trouble,困った・緊急,指定避難所の場所を確認する,森町 避難所,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kikikanrika/kikikanrikakari/4/854.html,2026-07-03,keep,,P0,大石浩之,作業中,life,evacuation-centers,detail,危機管理課,住民,静岡県森町で、いざというときにどこへ避難するか、あらかじめ決めておくと落ち着いて行動できます。森町防災ハザードマップで自宅周辺のリスクを確認し、指定避難所の場所を家族で共有しておきましょう。,0538-85-6302,2,https://morimachi.enshu-lifehack.com/life/emergency/evacuation-centers/,True,True,False,22097
/life/emergency/evacuation-hazard-map/,静岡県森町のハザードマップ｜洪水・土砂災害・避難所を確認 | 森町ライフハック,森町のハザードマップ｜洪水・土砂災害・避難所を確認,emergency,trouble,困った・緊急,いつ・どこへ逃げるかを決めておく,森町 ハザードマップ 避難,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1130.html,2026-08-06,rewrite,,P0,大石浩之,作業中,life,evacuation-hazard-map,parent,危機管理課 / 農林政策課,住民,静岡県森町で、「いつ逃げるか」「どこへ逃げるか」を、警戒レベルとハザードマップをもとに前もって決めておきましょう。森町は警戒レベルに応じた避難情報を同報無線・LINE・ちゃっとメールで発信しています。,0538-85-6302,4,https://morimachi.enshu-lifehack.com/life/emergency/evacuation-hazard-map/,True,True,False,31637
/life/emergency/family-annotated-hazard-map/,静岡県森町のハザードマップを家族用に書き込む｜自宅・別経路・連絡先を一枚に整理 | 森町ライフハック,森町のハザードマップを家族用に書き込む｜自宅・別経路・連絡先を一枚に整理,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,family-annotated-hazard-map,detail,,,静岡県周智郡森町のハザードマップを家族用に書き込む。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/family-annotated-hazard-map/,True,True,False,36504
/life/emergency/family-disaster-communication-plan/,静岡県森町で家族の災害連絡計画を作る｜集合場所・伝言サービス・遠方連絡先 | 森町ライフハック,森町で家族の災害連絡計画を作る｜集合場所・伝言サービス・遠方連絡先,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,family-disaster-communication-plan,detail,,,静岡県周智郡森町で家族の災害連絡計画を作る。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/family-disaster-communication-plan/,True,True,False,36763
/life/emergency/fire-ambulance/,火事のとき、急病のとき。まず119番。静岡県森町は袋井消防本部が管轄。 | 森町ライフハック,火事のとき、急病のとき。まず119番。森町は袋井消防本部が管轄。,emergency,trouble,困った・緊急,火事・急病のときの119番と管轄を知る,森町 消防 救急 119,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kikikanrika/kikikanrikakari/shoubou/3966.html,2026-07-03,keep,,P0,大石浩之,作業中,life,fire-ambulance,detail,予防課,住民,火事のとき、急病のとき。まず119番です。森町の消防・救急は「袋井市森町広域行政組合 袋井消防本部」が管轄しており、住宅用火災警報器の取り付け・交換の支援なども行っています。対象、手順、必要書類、費用、期限、森町の窓口と注意点を、公式情報へのリンクとともに案。,0538-42-0119 / 0538-44-5114 / 119,3,https://morimachi.enshu-lifehack.com/life/emergency/fire-ambulance/,True,True,False,22347
/life/emergency/home-drainage-before-heavy-rain/,静岡県森町で大雨前に家の排水経路を確認する｜雨どい・側溝・敷地勾配の記録 | 森町ライフハック,森町で大雨前に家の排水経路を確認する｜雨どい・側溝・敷地勾配の記録,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,home-drainage-before-heavy-rain,detail,,,静岡県周智郡森町で大雨前に家の排水経路を確認する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/home-drainage-before-heavy-rain/,True,True,False,36475
/life/emergency/home-fire-alarm-inspection/,静岡県森町の住宅用火災警報器を点検する｜設置場所・作動確認・交換表示の見方 | 森町ライフハック,森町の住宅用火災警報器を点検する｜設置場所・作動確認・交換表示の見方,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/syoubou/3983.html,,keep,,P3,大石浩之,作業中,life,home-fire-alarm-inspection,detail,,,静岡県周智郡森町の住宅用火災警報器を点検する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,2,https://morimachi.enshu-lifehack.com/life/emergency/home-fire-alarm-inspection/,True,True,False,31289
/life/emergency/household-emergency-stockpile/,静岡県森町の家庭備蓄｜水・食料・常備薬を家族人数から考える | 森町ライフハック,森町の家庭備蓄｜水・食料・常備薬を家族人数から考える,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,household-emergency-stockpile,detail,,,静岡県周智郡森町の家庭備蓄。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/household-emergency-stockpile/,True,True,False,36161
/life/emergency/,⚠️ もしもの時 | 静岡県森町ライフハック,⚠️ もしもの時,emergency,trouble,困った・緊急,防災・災害時の行動と窓口を一覧で把握する,森町 防災,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,2026-07-04,keep,,P0,大石浩之,作業中,life,index,hub,危機管理課,住民,森町の防災情報をひとつにまとめたページです。ハザードマップや避難所の確認から、非常時の持ち出し品、災害用伝言ダイヤルの使い方まで、必要な情報の入口としてご利用ください。対象、手順、必要書類、費用、期限、森町の窓口と注意点を、公式情報へのリンクとともに案内しま。,0538-85-6302,3,https://morimachi.enshu-lifehack.com/life/emergency/,True,True,False,21736
/life/emergency/landslide-alert-actions/,静岡県森町の土砂災害警戒情報が出たとき｜区域・雨・避難先の確認順序 | 森町ライフハック,森町の土砂災害警戒情報が出たとき｜区域・雨・避難先の確認順序,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,landslide-alert-actions,detail,,,静岡県周智郡森町の土砂災害警戒情報が出たとき。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/landslide-alert-actions/,True,True,False,37397
/life/emergency/multiple-disaster-information-channels/,静岡県森町の防災情報を複数経路で受け取る｜町公式・気象情報・家族連絡を整理 | 森町ライフハック,森町の防災情報を複数経路で受け取る｜町公式・気象情報・家族連絡を整理,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,multiple-disaster-information-channels,detail,,,静岡県周智郡森町の防災情報を複数経路で受け取る。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/multiple-disaster-information-channels/,True,True,False,36398
/life/emergency/neighborhood-disaster-contact-notes/,静岡県森町で近所と防災連絡を共有する｜助け合える範囲と個人情報を決める | 森町ライフハック,森町で近所と防災連絡を共有する｜助け合える範囲と個人情報を決める,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,neighborhood-disaster-contact-notes,detail,,,静岡県周智郡森町で近所と防災連絡を共有する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/neighborhood-disaster-contact-notes/,True,True,False,36239
/life/emergency/pet-disaster-prevention/,ペットと一緒に逃げる。そのための備えを、災害が来る前に整える。 | 静岡県森町ライフハック,ペットと一緒に逃げる。そのための備えを、災害が来る前に整える。,emergency,trouble,困った・緊急,ペットと一緒に避難する備えをする,森町 ペット 同行避難,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/2/693.html,2026-07-04,keep,,P2,大石浩之,作業中,life,pet-disaster-prevention,detail,危機管理課 / 住民生活課,飼い主,災害が起きたとき、ペットを自宅に残していくか、一緒に連れて逃げるか。環境省は「同行避難」（飼い主とペットが一緒に避難所まで避難すること）を原則としています。ただし、避難所でペットと同じ空間で過ごせるとは限りません。,0538-85-6302 / 0538-85-6314,3,https://morimachi.enshu-lifehack.com/life/emergency/pet-disaster-prevention/,True,True,False,26504
/life/emergency/pet-evacuation-preparation/,静岡県森町でペット同行避難を準備する｜ケージ・記録・避難先確認を平常時に | 森町ライフハック,森町でペット同行避難を準備する｜ケージ・記録・避難先確認を平常時に,emergency,trouble,困った・緊急,,,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/1129.html,,keep,,P3,大石浩之,作業中,life,pet-evacuation-preparation,detail,,,静岡県周智郡森町でペット同行避難を準備する。対象条件、必要資料、森町の公式窓口、確認する順番を分かりやすく整理します。実行前の注意点と家族へ残す記録も案内します。,,3,https://morimachi.enshu-lifehack.com/life/emergency/pet-evacuation-preparation/,True,True,False,36395
