url,title,h1,category,new_hub,new_hub_label,intent,primary_keyword,official_source,verified_at,action,merge_target,priority,owner,status,section,slug,page_type,department,audience,description,tel,official_source_count,canonical,has_faq_jsonld,has_breadcrumb_jsonld,exposes_raw_keys,bytes
/life/play-out/,🌳 遊ぶ・使う・出かける | 森町ライフハック,🌳 遊ぶ・使う・出かける,play-out,enjoy,暮らしを楽しむ,公園・図書館・公共施設の情報を一覧で把握する,森町 施設,https://www.town.morimachi.shizuoka.jp/morikko/odekake/4808.html,,keep,,P2,大石浩之,作業中,life,index,hub,,住民,森町で「遊ぶ・使う・出かける」を考えるときに知っておきたい施設情報をまとめました。公園や図書館、体育施設、児童館など、目的別に整理しているので、お出かけ先探しの入口としてご活用ください。,,2,https://morimachi.enshu-lifehack.com/life/play-out/,True,False,True,27949
/life/play-out/kids-playgrounds/,森町の森町の子どもの遊び場は、年齢・天気・帰りやすさで選ぶ | 森町ライフハック,森町の森町の子どもの遊び場は、年齢・天気・帰りやすさで選ぶ,play-out,enjoy,暮らしを楽しむ,子どもの遊び場を探す,森町 子ども 遊び場,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kenkokodomoka/kodomokateikakari/1/1068.html,2026-07-04,merge,/life/play-out/find-parks/,P3,大石浩之,作業中,life,kids-playgrounds,detail,,家族,森町児童館・子育て支援センターは、赤ちゃんから18歳未満までが無料で利用できる屋内の遊び場です。滑り台や木製遊具、畳スペースなどが揃っているので、雨の日や暑い日のお出かけ先にも重宝します。,0538-85-2839 / 0538-86-6330,2,https://morimachi.enshu-lifehack.com/life/play-out/kids-playgrounds/,True,False,True,29737
/life/play-out/parking-access/,森町内を移動する前に、駐車場・地図・公共交通を確認する | 森町ライフハック,森町内を移動する前に、駐車場・地図・公共交通を確認する,play-out,enjoy,暮らしを楽しむ,公共施設の駐車場とアクセスを確認する,森町 施設 駐車場,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/seisakukikakuka/seisakukikakugakari/4/422.html,2026-07-03,keep,,P3,大石浩之,作業中,life,parking-access,detail,政策企画課,来訪者,森町内を移動するときは、森町営バスや一宮地区・園田地区の地域タクシー、天竜浜名湖鉄道（遠州森駅・森町病院前駅）が使えます。路線・時刻表の詳細は公式ページで別途確認するのが確実です。,0538-85-6305,2,https://morimachi.enshu-lifehack.com/life/play-out/parking-access/,True,False,True,29986
/life/play-out/rent-public-facilities/,森町の公共施設を借りる前に、窓口ごとの予約方法と利用条件を確認する | 森町ライフハック,森町の公共施設を借りる前に、窓口ごとの予約方法と利用条件を確認する,play-out,enjoy,暮らしを楽しむ,公共施設を借りる手続きをする,森町 施設 予約,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/bunkakaikan/bunka/3943.html,2026-07-03,keep,,P2,大石浩之,作業中,life,rent-public-facilities,detail,財政課,住民 / 団体,森町の公共施設を借りるときは、施設ごとに窓口や予約方法が異なります。体育施設は社会教育課、町民生活センターは住民生活課、それ以外の多くは財政課契約管財係が窓口です。空き状況はまず外部サイトで確認しましょう。,0538-85-4191 / 0538-85-6306,2,https://morimachi.enshu-lifehack.com/life/play-out/rent-public-facilities/,True,False,True,30669
/life/play-out/sports-facilities/,森町の森町のスポーツ施設は、予約・料金・持ち物を先に確認する | 森町ライフハック,森町の森町のスポーツ施設は、予約・料金・持ち物を先に確認する,play-out,enjoy,暮らしを楽しむ,スポーツ施設の予約・料金を確認する,森町 体育館 予約,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/shakaikyoikuka/shakaitaiikugakari/1/1072.html,2026-07-03,keep,,P3,大石浩之,作業中,life,sports-facilities,detail,社会教育課,住民,森町でスポーツを楽しむなら、森アリーナ（森町総合体育館）や森町営グランド、学校の夜間照明施設が利用できます。予約は使用日の直前から2か月前までの受付なので、計画的に申し込みましょう。,0538-85-4191,1,https://morimachi.enshu-lifehack.com/life/play-out/sports-facilities/,True,False,True,29897
/life/play-out/swimming-pools/,森町の森町のプールは、営業日・料金・持ち物を先に確認する | 森町ライフハック,森町の森町のプールは、営業日・料金・持ち物を先に確認する,play-out,enjoy,暮らしを楽しむ,プールの営業日・料金を確認する,森町 プール,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/shakaikyoikuka/shakaitaiikugakari/1/1072.html,2026-07-04,keep,,P3,大石浩之,作業中,life,swimming-pools,detail,,住民,森町公式サイトを調べた範囲では、一般開放されている町営プール（屋外プール・室内プールの単独施設）の案内ページは見当たりませんでした。学校のプールに関する記載はありますが、これは教育活動のための施設で、一般利用の案内ではありません。,0538-85-4191,1,https://morimachi.enshu-lifehack.com/life/play-out/swimming-pools/,True,False,True,32271
/life/play-out/visit-library/,森町立森町立図書館へ行く前に、開館日・利用カード・場所を確認する | 森町ライフハック,森町立森町立図書館へ行く前に、開館日・利用カード・場所を確認する,play-out,enjoy,暮らしを楽しむ,図書館の開館日と利用方法を確認する,森町立図書館,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/toshokan/916.html,2026-07-03,keep,,P2,大石浩之,作業中,life,visit-library,detail,,住民,森町立図書館は9時～17時（水曜日のみ19時まで）の開館で、児童図書コーナーや絵本コーナーもあり、子どもとゆっくり本を楽しめます。蔵書検索や予約は図書館専用ホームページから利用できます。,0538-85-1113,2,https://morimachi.enshu-lifehack.com/life/play-out/visit-library/,True,False,True,29733
/life/start-living/bulky-garbage-dropoff/,森町で粗大ごみを出す。持ち込み先は中遠広域粗大ごみ処理施設（磐田市）。 | 森町ライフハック,森町で粗大ごみを出す。持ち込み先は中遠広域粗大ごみ処理施設（磐田市）。,start-living,procedures,手続きしたい,粗大ごみの持ち込み先と費用を知る,森町 粗大ごみ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/1/1/1063.html,2026-07-03,keep,,P1,大石浩之,作業中,life,bulky-garbage-dropoff,detail,住民生活課,住民,森町では粗大ごみの戸別収集は行っておらず、中遠広域粗大ごみ処理施設（磐田市新貝）への直接搬入が基本です。事前に品目と搬入時間を確認してから運びましょう。,0538-37-4854 / 0538-85-6314,3,https://morimachi.enshu-lifehack.com/life/start-living/bulky-garbage-dropoff/,True,False,True,29474
/life/start-living/certificates/,森町で住民票・戸籍・印鑑証明を最短で受け取る。マイナンバーカードならコンビニ交付が便利。 | 森町ライフハック,森町で住民票・戸籍・印鑑証明を最短で受け取る。マイナンバーカードならコンビニ交付が便利。,start-living,procedures,手続きしたい,必要な証明書がどれか選び、最短で受け取る,森町 住民票 取り方,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2/2_1/2914.html,2026-07-03,keep,,P0,大石浩之,作業中,life,certificates,parent,住民生活課,本人 / 代理人,住民票・戸籍・印鑑証明は役場窓口のほか、マイナンバーカードがあればコンビニ交付が便利です。役場より100円安く、朝早くから夜遅くまで使えます。,0538-85-6312,5,https://morimachi.enshu-lifehack.com/life/start-living/certificates/,True,False,True,30030
/life/start-living/city-hall-branches/,森町の役場窓口は本庁舎1か所。支所・出張所はなく、水曜は時間外窓口あり。 | 森町ライフハック,森町の役場窓口は本庁舎1か所。支所・出張所はなく、水曜は時間外窓口あり。,start-living,procedures,手続きしたい,役場のどの窓口へ行けばよいか・開いている時間を知る,森町役場 窓口 時間,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/morimachiyakuba/index.html,2026-07-03,keep,,P1,大石浩之,作業中,life,city-hall-branches,detail,他に支所,来庁者,森町の役場窓口は本庁舎1か所のみで、支所や出張所はありません。平日8:30-17:15が基本ですが、水曜だけ17:15-19:00の時間外窓口があります。,0538-85-2111,3,https://morimachi.enshu-lifehack.com/life/start-living/city-hall-branches/,True,False,True,28839
/life/start-living/dog-registration/,森町で犬の登録と鑑札交付を済ませる。狂犬病予防注射とあわせて手続き。 | 森町ライフハック,森町で犬の登録と鑑札交付を済ませる。狂犬病予防注射とあわせて手続き。,start-living,procedures,手続きしたい,犬の登録・鑑札交付と狂犬病予防注射を済ませる,森町 犬 登録,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/2/693.html,2026-07-03,rewrite,,P1,大石浩之,作業中,life,dog-registration,detail,住民生活課,飼い主,犬を飼い始めたら、生涯1回の登録と毎年1回の狂犬病予防注射が法律で義務づけられています。登録は生後90日を過ぎてから30日以内に済ませましょう。,0538-85-6314,3,https://morimachi.enshu-lifehack.com/life/start-living/dog-registration/,True,False,True,28912
/life/start-living/dog-registration-rabies/,森町の狂犬病予防注射は毎年義務。集合注射は6月頃、注射済票の交付手数料は550円。 | 森町ライフハック,森町の狂犬病予防注射は毎年義務。集合注射は6月頃、注射済票の交付手数料は550円。,start-living,procedures,手続きしたい,毎年の狂犬病予防注射を受ける,森町 狂犬病予防注射,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/2/4302.html,2026-07-03,merge,/life/start-living/dog-registration/,P2,大石浩之,作業中,life,dog-registration-rabies,detail,住民生活課,飼い主,狂犬病予防注射は毎年1回、法律で義務づけられています。森町では毎年6月頃に集合注射が行われ、注射済票の交付手数料は550円です。,0538-85-6314,2,https://morimachi.enshu-lifehack.com/life/start-living/dog-registration-rabies/,True,False,True,28267
/life/start-living/garbage-sorting-calendar/,森町のごみ分別表・収集日カレンダーを確認する。令和8年4月からルール変更予定あり。 | 森町ライフハック,森町のごみ分別表・収集日カレンダーを確認する。令和8年4月からルール変更予定あり。,start-living,procedures,手続きしたい,自分の地区の収集日を確認する,森町 ごみ 収集日,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/1/1/692.html,2026-07-03,merge,/life/start-living/how-to-garbage/,P0,大石浩之,作業中,life,garbage-sorting-calendar,detail,住民生活課,住民,森町の家庭ごみ分別表・収集日カレンダーはPDFで公開されているほか、全戸配布や役場での配架もあります。令和8年4月からルール変更が予定されているので確認しておきましょう。,0538-85-6314,3,https://morimachi.enshu-lifehack.com/life/start-living/garbage-sorting-calendar/,True,False,True,28952
/life/start-living/how-to-garbage/,森町の家庭ごみの出し方。分別表・かな検索・多言語ガイドで確認できる。 | 森町ライフハック,森町の家庭ごみの出し方。分別表・かな検索・多言語ガイドで確認できる。,start-living,procedures,手続きしたい,ごみの分別と出し方を調べる,森町 ごみ 分別,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/1/1/gomi_navi/kateigomi/1101.html,2026-07-03,rewrite,,P0,大石浩之,作業中,life,how-to-garbage,parent,住民生活課,住民,森町の家庭ごみの出し方は「家庭ごみの出し方ナビ」でかな検索ができ、分別表・分別ガイドブックは多言語対応もしています。迷ったらまずこのナビで品目を調べてみましょう。,0538-85-6314,4,https://morimachi.enshu-lifehack.com/life/start-living/how-to-garbage/,True,False,True,29255
/life/start-living/,🧭 森町で暮らし始めた | 森町ライフハック,🧭 森町で暮らし始めた,start-living,procedures,手続きしたい,森町で暮らし始めたときの手続きを一覧で把握する,森町 転入 手続き,https://www.town.morimachi.shizuoka.jp/gyosei/kurashi_tetsuzuki/index.html,,keep,,P1,大石浩之,作業中,life,index,hub,住民生活課,転入者,森町に引っ越してきたばかりの方向けに、転入手続き・証明書・ごみ・水道・ペット登録・公共交通など、暮らし始めに必要な手続きをまとめました。まずは全体の流れをつかみましょう。,0538-85-2111,3,https://morimachi.enshu-lifehack.com/life/start-living/,True,False,True,28110
/life/start-living/moved-in/,森町に引っ越してきたら、転入届→マイナンバー→水道→ごみ→犬の登録の順で片づける。 | 森町ライフハック,森町に引っ越してきたら、転入届→マイナンバー→水道→ごみ→犬の登録の順で片づける。,start-living,procedures,手続きしたい,転入直後にやる手続きを順番に片づける,森町 転入届,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2/3/2901.html,2026-07-03,rewrite,,P0,大石浩之,作業中,life,moved-in,parent,住民生活課,転入者 / 世帯主,森町に引っ越してきたら、転入届→マイナンバー→水道→ごみ分別→犬の登録の順で片づけるのが効率的です。転入届は引っ越し完了日から14日以内に必ず来庁して手続きします。,0538-85-6312,4,https://morimachi.enshu-lifehack.com/life/start-living/moved-in/,True,False,True,29773
/life/start-living/moving-address-change/,森町での住所変更。転入・転居・転出届はいずれも来庁必須、14日以内に。 | 森町ライフハック,森町での住所変更。転入・転居・転出届はいずれも来庁必須、14日以内に。,start-living,procedures,手続きしたい,転入・転居・転出の届出方法を確認する,森町 住所変更 届出,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2/3/2902.html,2026-07-03,merge,/life/start-living/moved-in/,P2,大石浩之,作業中,life,moving-address-change,detail,住民生活課,住民,森町での住所変更は、転入・転居・転出のいずれも14日以内が基本の期限です。転入・転居は必ず来庁が必要ですが、転出は郵送でも届け出られます。,0538-85-6312,4,https://morimachi.enshu-lifehack.com/life/start-living/moving-address-change/,True,False,True,30038
/life/start-living/mynumber/,森町でマイナンバーカードを申請から受け取りまで進める。窓口はタブレット申請にも対応。 | 森町ライフハック,森町でマイナンバーカードを申請から受け取りまで進める。窓口はタブレット申請にも対応。,start-living,procedures,手続きしたい,マイナンバーカードを申請から受け取りまで進める,森町 マイナンバーカード 申請,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/1/4286.html,2026-07-03,rewrite,,P0,大石浩之,作業中,life,mynumber,detail,住民生活課,本人 / 保護者,マイナンバーカードは郵送・オンライン・窓口タブレットの3通りで申請でき、受け取りは交付通知書と本人確認書類を持って来庁します。水曜は19時まで窓口が開いています。,0538-85-6312,4,https://morimachi.enshu-lifehack.com/life/start-living/mynumber/,True,False,True,29719
/life/start-living/pets-lost-animals/,森町で犬や猫がいなくなったら、住民生活課・保健所・警察の3か所へ連絡する。 | 森町ライフハック,森町で犬や猫がいなくなったら、住民生活課・保健所・警察の3か所へ連絡する。,start-living,procedures,手続きしたい,いなくなった犬・猫を探す連絡先を知る,森町 迷い犬 迷い猫,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/2/4304.html,2026-07-03,keep,,P2,大石浩之,作業中,life,pets-lost-animals,detail,住民生活課,飼い主 / 発見者,犬や猫がいなくなったら、住民生活課生活環境係・静岡県西部保健所・袋井警察署森分庁舎の3か所へ連絡しましょう。鑑札や連絡先を首輪に付けておくと発見時にスムーズです。,0538-37-2245 / 0538-85-0110 / 0538-85-6314,3,https://morimachi.enshu-lifehack.com/life/start-living/pets-lost-animals/,True,False,True,29028
/life/start-living/public-transit/,森町の公共交通。町営バス（岡幸線・吉川線）と天竜浜名湖鉄道・秋葉バスサービスを使い分ける。 | 森町ライフハック,森町の公共交通。町営バス（岡幸線・吉川線）と天竜浜名湖鉄道・秋葉バスサービスを使い分ける。,start-living,procedures,手続きしたい,森町での移動手段（町営バス・鉄道）を調べる,森町 バス 時刻表,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/seisakukikakuka/seisakukikakugakari/4/418.html,2026-07-03,rewrite,,P1,大石浩之,作業中,life,public-transit,detail,政策企画課,住民 / 移住検討者,森町の公共交通は、町営バス（大河内線・吉川線）と天竜浜名湖鉄道、秋葉バスサービス、タクシーを組み合わせて使います。行き先に応じて使い分けましょう。,0538-85-6305,3,https://morimachi.enshu-lifehack.com/life/start-living/public-transit/,True,False,True,29164
/life/start-living/resident-registration/,森町で住民票を急ぎで手に入れる。コンビニ交付なら毎日6:30-23:00、200円。 | 森町ライフハック,森町で住民票を急ぎで手に入れる。コンビニ交付なら毎日6:30-23:00、200円。,start-living,procedures,手続きしたい,住民票の写しを急ぎで手に入れる,森町 住民票 コンビニ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2/4826.html,2026-07-03,keep,,P0,大石浩之,作業中,life,resident-registration,detail,住民生活課,本人 / 同一世帯,住民票を急ぎで手に入れたいときは、マイナンバーカードによるコンビニ交付が便利です。毎日6:30-23:00利用でき、料金は200円と窓口より安くなります。,0538-85-6312,4,https://morimachi.enshu-lifehack.com/life/start-living/resident-registration/,True,False,True,29129
/life/start-living/water-sewer/,"森町の水道・下水道料金の仕組み。下水道は基本料金月1,000円から段階制。 | 森町ライフハック","森町の水道・下水道料金の仕組み。下水道は基本料金月1,000円から段階制。",start-living,procedures,手続きしたい,水道・下水道料金の仕組みと金額を知る,森町 水道料金,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/jogesuidoka/josuidokanrigakari/1/1/669.html,2026-07-03,keep,,P2,大石浩之,作業中,life,water-sewer,detail,上下水道課 / 水道は上水道管理係 / 下水道は下水道管理係,住民,"森町の下水道料金は、基本料金月1,000円（0～10立方メートル）に加え、使用量に応じた段階制の超過料金がかかる仕組みです。使用量が増えるほど単価も上がります。",0538-85-6326 / 0538-85-6327,3,https://morimachi.enshu-lifehack.com/life/start-living/water-sewer/,True,False,True,29219
/life/start-living/water-start-stop-fees/,森町で水道の使用開始・中止を届け出る。期限は閉開栓日の前日まで（土日祝除く）。 | 森町ライフハック,森町で水道の使用開始・中止を届け出る。期限は閉開栓日の前日まで（土日祝除く）。,start-living,procedures,手続きしたい,水道の使用開始・中止を届け出る,森町 水道 開栓 中止,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/jogesuidoka/josuidokanrigakari/1/1/668.html,2026-07-03,rewrite,,P0,大石浩之,作業中,life,water-start-stop-fees,detail,上下水道課,転入者 / 転出者,水道の使用開始・中止は、閉開栓日の前日まで（土日祝除く）に「給水届」の提出が必要です。届出がないと使用量ゼロでも基本料金が発生し続けるので早めに手続きしましょう。,0538-85-6326,2,https://morimachi.enshu-lifehack.com/life/start-living/water-start-stop-fees/,True,False,True,29366
/life/troubles-consult/animal-pet-consultation/,動物・ペットの困りごとは、森町役場「生活環境係」へ相談する。 | 森町ライフハック,動物・ペットの困りごとは、森町役場「生活環境係」へ相談する。,troubles-consult,trouble,困った・緊急,動物・ペットの困りごとを相談する,森町 動物 苦情 相談,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/2/index.html,2026-07-03,keep,,P2,大石浩之,作業中,life,animal-pet-consultation,detail,住民生活課,住民,犬や猫のことで困ったときは、森町役場「住民生活課 生活環境係」が窓口です。飼い方の相談から、飼い主のいない猫の不妊・去勢手術の補助制度、狂犬病予防注射の案内まで幅広く対応してもらえます。まずは電話で状況を伝えるところから始めてください。,0538-85-2111,3,https://morimachi.enshu-lifehack.com/life/troubles-consult/animal-pet-consultation/,True,False,True,29815
/life/troubles-consult/cannot-pay-tax/,町税・国保税が払えないときは、差押えの前に森町「税務課」へ相談する。 | 森町ライフハック,町税・国保税が払えないときは、差押えの前に森町「税務課」へ相談する。,troubles-consult,trouble,困った・緊急,税金・保険税が払えないときに差押えの前に相談する,森町 税金 払えない,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/zeimuka/nozeigakari/1/761.html,2026-07-03,rewrite,,P0,大石浩之,作業中,life,cannot-pay-tax,parent,税務課,納税者,町税や国保税の支払いが難しいときは、滞納のまま放っておかず、早めに森町「税務課 納税係」へ相談してください。口座振替や分割納付など、状況に応じた対応を一緒に考えてもらえます。連絡が遅れるほど選べる手段が減っていきます。,0538-85-2111,2,https://morimachi.enshu-lifehack.com/life/troubles-consult/cannot-pay-tax/,True,False,True,30037
/life/troubles-consult/care-consultation/,介護で困ったときは、森町「地域包括支援センター」へ相談する。 | 森町ライフハック,介護で困ったときは、森町「地域包括支援センター」へ相談する。,troubles-consult,care,親・介護,介護の困りごとを相談する,森町 介護 相談,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/chiikihokatsushiencenterkakari/index.html,2026-07-03,merge,/life/parents-care/community-support-center/,P1,大石浩之,作業中,life,care-consultation,detail,保健福祉課,家族,親や自分自身の介護のことで迷ったら、森町「地域包括支援センター係」が高齢者のための総合相談窓口です。介護保険の申請の仕方から、介護予防や日常の困りごとまで幅広く相談できます。ひとりで抱え込む前に、まず電話してみてください。,0538-85-2111,2,https://morimachi.enshu-lifehack.com/life/troubles-consult/care-consultation/,True,False,True,29894
/life/troubles-consult/child-consultation/,子どものことで不安なときは、森町「こども家庭センター」へ相談する。 | 森町ライフハック,子どものことで不安なときは、森町「こども家庭センター」へ相談する。,troubles-consult,trouble,困った・緊急,子どものことの不安を相談する,森町 こども家庭センター,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kenkokodomoka/kodomokateikakari/1/837.html,2026-07-03,keep,,P1,大石浩之,作業中,life,child-consultation,detail,健康こども課 / 森町こども家庭センター,保護者,子育ての不安や子どものことで気になることがあれば、森町「こども家庭センター」（健康こども課 こども家庭係）へ相談してください。妊娠期から学齢期まで、子育て支援専門員や保健師が幅広く相談に応じてくれます。,0538-85-2111,3,https://morimachi.enshu-lifehack.com/life/troubles-consult/child-consultation/,True,False,True,29756
/life/troubles-consult/consumer-fraud/,だまされたかも、契約してしまった。森町「町民生活センター」の消費生活相談へ早めに相談する。 | 森町ライフハック,だまされたかも、契約してしまった。森町「町民生活センター」の消費生活相談へ早めに相談する。,troubles-consult,trouble,困った・緊急,詐欺・悪質商法の被害を相談する,森町 消費生活相談,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/sangyoseisakuka/kankoshinkokakari/1_1/655.html,2026-07-03,keep,,P0,大石浩之,作業中,life,consumer-fraud,detail,森町町民生活センター,住民,身に覚えのない請求や、契約してしまってから不安になった契約トラブルは、森町「町民生活センター」の消費生活相談へ早めに相談してください。特にインターネット関連の架空請求は、慌てて連絡・支払いをしないことが大切です。,0538-85-2111 / 0538-85-6319,3,https://morimachi.enshu-lifehack.com/life/troubles-consult/consumer-fraud/,True,False,True,30085
/life/troubles-consult/disability-consultation/,障害のことは、森町「障害福祉係」へまず相談する。 | 森町ライフハック,障害のことは、森町「障害福祉係」へまず相談する。,troubles-consult,trouble,困った・緊急,障害のことを相談する,森町 障害 相談,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/shogaifukushikakari/index.html,2026-07-03,merge,/life/health-medical/disability-welfare/,P1,大石浩之,作業中,life,disability-consultation,detail,保健福祉課,本人 / 家族,障害のことでどこに相談すればいいか分からないときは、森町「保健福祉課 障害福祉係」がまずの窓口です。障害者手帳や医療費助成、日常生活用具の支給など、生活に関わる制度をまとめて相談できます。,0538-85-2111,3,https://morimachi.enshu-lifehack.com/life/troubles-consult/disability-consultation/,True,False,True,29165
/life/troubles-consult/farmland/certificates/,農地の証明（耕作証明・非農地証明等）は、森町「農林政策課 農地管理係」（農業委員会事務局）へ確認する。 | 森町ライフハック,農地の証明（耕作証明・非農地証明等）は、森町「農林政策課 農地管理係」（農業委員会事務局）へ確認する。,troubles-consult,property,家・土地,耕作証明・非農地証明を取得する,耕作証明書 非農地証明,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/norinseisakuka/nochikanrikakari/index.html,2026-07-04,keep,,P2,大石浩之,作業中,life,certificates,detail,農林政策課 / 森町農業委員会,所有者,耕作証明や非農地証明など、農地に関する証明が必要なときは、森町「農林政策課 農地管理係」（農業委員会事務局）に確認してください。証明の種類によって発行できるかどうかや必要な手続きが異なるため、まず用途を伝えて相談するのが近道です。,0538-85-6315,2,https://morimachi.enshu-lifehack.com/life/troubles-consult/farmland/certificates/,True,False,True,30200
/life/troubles-consult/farmland/change-use/,農地を別の用途に使いたいときは、まず森町「農林政策課 農地管理係」（農業委員会）へ相談する。 | 森町ライフハック,農地を別の用途に使いたいときは、まず森町「農林政策課 農地管理係」（農業委員会）へ相談する。,troubles-consult,property,家・土地,農地を別の用途に使う相談をする,農地 用途変更,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/index.html,,merge,/life/troubles-consult/farmland/conversion/,P2,大石浩之,作業中,life,change-use,detail,農林政策課 / 森町農業委員会,所有者,農地を別の用途に使いたいと考えたときは、まず森町「農林政策課 農地管理係」（農業委員会）へ相談してください。宅地にする、駐車場にするなど目的によって必要な手続きが変わるため、着手前の相談が欠かせません。,0538-85-6315,2,https://morimachi.enshu-lifehack.com/life/troubles-consult/farmland/change-use/,True,False,True,29676
/life/troubles-consult/farmland/conversion/,農地を宅地・駐車場にするとき（農地法4条・5条）は、森町「農林政策課 農地管理係」（農業委員会）へ事前相談する。 | 森町ライフハック,農地を宅地・駐車場にするとき（農地法4条・5条）は、森町「農林政策課 農地管理係」（農業委員会）へ事前相談する。,troubles-consult,property,家・土地,農地を宅地・駐車場にする（農地法4条・5条）,農地転用 4条 5条,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/index.html,2026-07-03,rewrite,,P2,大石浩之,作業中,life,conversion,detail,農林政策課 / 森町農業委員会,所有者,農地を宅地や駐車場にする農地法4条・5条の転用は、森町「農林政策課 農地管理係」（農業委員会）への事前相談が欠かせません。特に30アールを超える転用は農業委員会総会のあと県農業会議への協議が必要になるため、早めの相談が重要です。,0538-85-6315,2,https://morimachi.enshu-lifehack.com/life/troubles-consult/farmland/conversion/,True,False,True,30735
/life/troubles-consult/farmland/,相続した田んぼ・畑をどうすればいいか分からないときは、森町「農林政策課 農地管理係」（農業委員会）に相談から始める。 | 森町ライフハック,相続した田んぼ・畑をどうすればいいか分からないときは、森町「農林政策課 農地管理係」（農業委員会）に相談から始める。,troubles-consult,property,家・土地,相続した農地の扱いを整理する,森町 農地 相続,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/norinseisakuka/nochikanrikakari/index.html,2026-07-03,keep,,P1,大石浩之,作業中,life,farmland,parent,農林政策課 / 森町農業委員会,相続人 / 所有者,相続した田んぼや畑をどうすればいいか分からないときは、まず森町「農林政策課 農地管理係」（農業委員会）に相談することから始めてください。証明の取得、相続の届出、転用、売買・貸借など、状況に応じた相談先はすべてこの窓口につながっています。,0538-85-6315,3,https://morimachi.enshu-lifehack.com/life/troubles-consult/farmland/,True,False,True,30645
/life/troubles-consult/farmland/inheritance/,農地を相続したら、森町「農林政策課 農地管理係」（農業委員会）への届出から整理する。 | 森町ライフハック,農地を相続したら、森町「農林政策課 農地管理係」（農業委員会）への届出から整理する。,troubles-consult,property,家・土地,農地を相続したときの届出をする,農地 相続 届出,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/norinseisakuka/nochikanrikakari/766.html,2026-07-03,keep,,P1,大石浩之,作業中,life,inheritance,detail,農林政策課 / 森町農業委員会,相続人,農地を相続したら、森町「農林政策課 農地管理係」（農業委員会）への届出から整理を始めてください。相続後は農業委員会への相続届出（農地法第3条の3）が必要で、その後の活用方法もあわせて相談できます。,0538-85-6315,2,https://morimachi.enshu-lifehack.com/life/troubles-consult/farmland/inheritance/,True,False,True,29555
/life/troubles-consult/farmland/noshin-exclusion/,農振・農用地区域からの除外は、まず森町「農林政策課 農地管理係」へ土地の場所と目的を確認する。 | 森町ライフハック,農振・農用地区域からの除外は、まず森町「農林政策課 農地管理係」へ土地の場所と目的を確認する。,troubles-consult,property,家・土地,農振農用地区域からの除外を相談する,農振除外 森町,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/norinseisakuka/nochikanrikakari/index.html,,keep,,P2,大石浩之,作業中,life,noshin-exclusion,detail,農林政策課,所有者,農振農用地区域からの除外を考えているときは、まず森町「農林政策課 農地管理係」に土地の場所と目的を伝えて相談してください。農業振興地域整備計画の見直しの時期など、進め方は土地の状況によって異なります。,0538-85-6315,1,https://morimachi.enshu-lifehack.com/life/troubles-consult/farmland/noshin-exclusion/,True,False,True,29540
